SEASON YEAR,WEEK,TRAP,NUMBER OF MOSQUITOES,WNV POS,WNV NEG,MIR
2007,32,T011,64,2,62,31.25
2007,32,T012,37,1,36,27.027027027027028
2007,32,T013,79,0,79,0.0
2007,32,T014,93,0,93,0.0
2007,32,T015,38,1,37,26.31578947368421
2007,32,T016,216,4,212,18.51851851851852
2007,32,T017,6,0,6,0.0
2007,32,T018,3,0,3,0.0
2007,32,T019,32,0,32,0.0
2007,32,T025,9,0,9,0.0
2007,32,T027,2,0,2,0.0
2007,32,T028,10,0,10,0.0
2007,32,T030,11,0,11,0.0
2007,32,T031,2,0,2,0.0
2007,32,T033,71,1,70,14.084507042253522
2007,32,T034,12,0,12,0.0
2007,32,T035,14,1,13,71.42857142857143
2007,32,T036,10,0,10,0.0
2007,32,T037,40,0,40,0.0
2007,32,T039,24,0,24,0.0
2007,32,T043,5,0,5,0.0
2007,32,T044,3,0,3,0.0
2007,32,T045,175,1,174,5.714285714285714
2007,32,T046,70,0,70,0.0
2007,32,T047,15,0,15,0.0
2007,32,T048,11,2,9,181.8181818181818
2007,32,T049,25,1,24,40.0
2007,32,T050,5,0,5,0.0
2007,32,T051,3,0,3,0.0
2007,32,T054,7,0,7,0.0
2007,32,T060,1,0,1,0.0
2007,32,T061,51,1,50,19.607843137254903
2007,32,T062,8,0,8,0.0
2007,32,T063,31,0,31,0.0
2007,32,T065,156,0,156,0.0
2007,32,T066,25,1,24,40.0
2007,32,T067,24,0,24,0.0
2007,32,T068,55,1,54,18.181818181818183
2007,32,T069,26,0,26,0.0
2007,32,T070,16,0,16,0.0
2007,32,T071,1,0,1,0.0
2007,32,T072,1,0,1,0.0
2007,32,T073,34,0,34,0.0
2007,32,T074,128,1,127,7.8125
2007,32,T075,8,0,8,0.0
2007,32,T076,2,0,2,0.0
2007,32,T077,1,0,1,0.0
2007,32,T079,22,0,22,0.0
2007,32,T080,11,0,11,0.0
2007,32,T081,46,0,46,0.0
2007,32,T082,211,1,210,4.739336492890995
2007,32,T083,5,0,5,0.0
2007,32,T084,15,0,15,0.0
2007,32,T085,44,0,44,0.0
2007,32,T086,86,1,85,11.627906976744185
2007,32,T087,205,0,205,0.0
2007,32,T088,6,0,6,0.0
2007,32,T089,28,0,28,0.0
2007,32,T090,14,0,14,0.0
2007,32,T091,12,0,12,0.0
2007,32,T092,14,0,14,0.0
2007,32,T094,26,0,26,0.0
2007,32,T095,8,0,8,0.0
2007,32,T096,32,0,32,0.0
2007,32,T097,25,0,25,0.0
2007,32,T099,6,0,6,0.0
2007,32,T100,66,0,66,0.0
2007,32,T102,33,0,33,0.0
2007,32,T103,467,0,467,0.0
2007,32,T104,10,0,10,0.0
2007,32,T107,13,0,13,0.0
2007,32,T114,98,1,97,10.204081632653061
2007,32,T115,2686,11,2675,4.095309009679822
2007,32,T128,919,3,916,3.264417845484222
2007,32,T129,10,0,10,0.0
2007,32,T135,193,0,193,0.0
2007,32,T138,1772,3,1769,1.693002257336343
2007,32,T141,3,0,3,0.0
2007,32,T142,20,1,19,50.0
2007,32,T143,99,3,96,30.303030303030305
2007,32,T144,143,0,143,0.0
2007,32,T147,3,0,3,0.0
2007,32,T148,6,0,6,0.0
2007,32,T149,2,0,2,0.0
2007,32,T150,2,0,2,0.0
2007,32,T151,112,0,112,0.0
2007,32,T152,9,0,9,0.0
2007,32,T153,72,0,72,0.0
2007,32,T154,52,1,51,19.23076923076923
2007,32,T155,46,2,44,43.47826086956522
2007,32,T156,13,0,13,0.0
2007,32,T157,20,0,20,0.0
2007,32,T158,152,1,151,6.578947368421052
2007,32,T159,137,0,137,0.0
2007,32,T160,16,0,16,0.0
2007,32,T161,10,0,10,0.0
2007,32,T162,9,0,9,0.0
2007,32,T200,71,0,71,0.0
2007,32,T203,39,0,39,0.0
2007,32,T206,10,0,10,0.0
2007,32,T209,68,1,67,14.705882352941176
2007,32,T212,293,0,293,0.0
2007,32,T215,153,1,152,6.5359477124183005
2007,32,T218,11,0,11,0.0
2007,32,T219,8,0,8,0.0
2007,32,T220,12,0,12,0.0
2007,32,T221,459,4,455,8.714596949891067
2007,33,T001,1,0,1,0.0
2007,33,T002,70,1,69,14.285714285714286
2007,33,T003,29,1,28,34.48275862068966
2007,33,T004,6,0,6,0.0
2007,33,T005,8,0,8,0.0
2007,33,T006,10,2,8,200.0
2007,33,T008,11,1,10,90.9090909090909
2007,33,T009,53,0,53,0.0
2007,33,T011,20,1,19,50.0
2007,33,T012,1,0,1,0.0
2007,33,T013,32,0,32,0.0
2007,33,T014,45,2,43,44.44444444444444
2007,33,T015,21,1,20,47.61904761904762
2007,33,T016,6,1,5,166.66666666666666
2007,33,T017,4,0,4,0.0
2007,33,T018,5,0,5,0.0
2007,33,T019,7,0,7,0.0
2007,33,T025,6,0,6,0.0
2007,33,T027,4,0,4,0.0
2007,33,T028,6,0,6,0.0
2007,33,T030,5,0,5,0.0
2007,33,T031,5,0,5,0.0
2007,33,T033,21,1,20,47.61904761904762
2007,33,T034,16,0,16,0.0
2007,33,T035,12,0,12,0.0
2007,33,T036,10,1,9,100.0
2007,33,T037,10,0,10,0.0
2007,33,T039,43,1,42,23.25581395348837
2007,33,T043,22,0,22,0.0
2007,33,T044,1,0,1,0.0
2007,33,T045,45,2,43,44.44444444444444
2007,33,T046,2,0,2,0.0
2007,33,T047,20,0,20,0.0
2007,33,T048,13,0,13,0.0
2007,33,T049,16,0,16,0.0
2007,33,T050,44,0,44,0.0
2007,33,T051,2,0,2,0.0
2007,33,T054,10,0,10,0.0
2007,33,T060,2,0,2,0.0
2007,33,T061,33,2,31,60.60606060606061
2007,33,T062,53,0,53,0.0
2007,33,T063,29,0,29,0.0
2007,33,T065,172,2,170,11.627906976744185
2007,33,T066,8,0,8,0.0
2007,33,T067,15,0,15,0.0
2007,33,T068,42,0,42,0.0
2007,33,T069,4,0,4,0.0
2007,33,T070,23,2,21,86.95652173913044
2007,33,T071,18,0,18,0.0
2007,33,T072,4,0,4,0.0
2007,33,T073,34,0,34,0.0
2007,33,T074,33,0,33,0.0
2007,33,T075,8,0,8,0.0
2007,33,T077,1,0,1,0.0
2007,33,T079,29,0,29,0.0
2007,33,T080,12,0,12,0.0
2007,33,T081,26,1,25,38.46153846153846
2007,33,T082,20,1,19,50.0
2007,33,T083,5,0,5,0.0
2007,33,T084,11,1,10,90.9090909090909
2007,33,T085,25,0,25,0.0
2007,33,T086,21,0,21,0.0
2007,33,T087,104,2,102,19.23076923076923
2007,33,T088,20,0,20,0.0
2007,33,T089,12,1,11,83.33333333333333
2007,33,T090,15,1,14,66.66666666666667
2007,33,T091,6,0,6,0.0
2007,33,T092,6,0,6,0.0
2007,33,T094,36,1,35,27.77777777777778
2007,33,T095,5,0,5,0.0
2007,33,T096,128,3,125,23.4375
2007,33,T097,12,1,11,83.33333333333333
2007,33,T099,5,0,5,0.0
2007,33,T100,40,0,40,0.0
2007,33,T102,13,0,13,0.0
2007,33,T103,441,0,441,0.0
2007,33,T104,20,0,20,0.0
2007,33,T107,7,1,6,142.85714285714286
2007,33,T114,12,2,10,166.66666666666666
2007,33,T115,1615,7,1608,4.3343653250774
2007,33,T128,338,4,334,11.834319526627219
2007,33,T135,299,2,297,6.688963210702341
2007,33,T138,1104,7,1097,6.340579710144928
2007,33,T141,1,0,1,0.0
2007,33,T143,4,1,3,250.0
2007,33,T144,27,0,27,0.0
2007,33,T145,5,0,5,0.0
2007,33,T146,13,0,13,0.0
2007,33,T147,2,0,2,0.0
2007,33,T148,3,0,3,0.0
2007,33,T149,1,0,1,0.0
2007,33,T150,9,0,9,0.0
2007,33,T151,32,1,31,31.25
2007,33,T152,7,0,7,0.0
2007,33,T153,25,0,25,0.0
2007,33,T154,51,0,51,0.0
2007,33,T155,11,0,11,0.0
2007,33,T156,3,0,3,0.0
2007,33,T157,15,0,15,0.0
2007,33,T158,9,0,9,0.0
2007,33,T159,71,2,69,28.169014084507044
2007,33,T160,18,1,17,55.55555555555556
2007,33,T161,6,0,6,0.0
2007,33,T162,4,0,4,0.0
2007,33,T200,75,1,74,13.333333333333334
2007,33,T203,18,0,18,0.0
2007,33,T206,5,0,5,0.0
2007,33,T209,51,1,50,19.607843137254903
2007,33,T212,114,0,114,0.0
2007,33,T215,36,1,35,27.77777777777778
2007,33,T218,11,0,11,0.0
2007,33,T219,5,0,5,0.0
2007,33,T220,12,0,12,0.0
2007,33,T221,27,1,26,37.03703703703704
2007,34,T001,2,0,2,0.0
2007,34,T002,62,1,61,16.129032258064516
2007,34,T003,32,1,31,31.25
2007,34,T005,17,2,15,117.6470588235294
2007,34,T006,2,0,2,0.0
2007,34,T007,3,0,3,0.0
2007,34,T008,21,0,21,0.0
2007,34,T009,38,1,37,26.31578947368421
2007,34,T011,26,1,25,38.46153846153846
2007,34,T012,11,1,10,90.9090909090909
2007,34,T013,51,0,51,0.0
2007,34,T014,29,1,28,34.48275862068966
2007,34,T015,2,0,2,0.0
2007,34,T016,18,1,17,55.55555555555556
2007,34,T018,1,0,1,0.0
2007,34,T019,5,0,5,0.0
2007,34,T025,11,0,11,0.0
2007,34,T027,3,0,3,0.0
2007,34,T028,3,0,3,0.0
2007,34,T030,11,0,11,0.0
2007,34,T031,2,0,2,0.0
2007,34,T033,28,0,28,0.0
2007,34,T034,5,0,5,0.0
2007,34,T035,10,0,10,0.0
2007,34,T036,2,0,2,0.0
2007,34,T037,23,0,23,0.0
2007,34,T039,13,0,13,0.0
2007,34,T043,3,0,3,0.0
2007,34,T045,4,0,4,0.0
2007,34,T046,11,0,11,0.0
2007,34,T047,34,0,34,0.0
2007,34,T048,10,0,10,0.0
2007,34,T049,15,0,15,0.0
2007,34,T050,5,0,5,0.0
2007,34,T051,3,0,3,0.0
2007,34,T054,5,0,5,0.0
2007,34,T061,13,0,13,0.0
2007,34,T062,2,0,2,0.0
2007,34,T063,7,0,7,0.0
2007,34,T065,46,0,46,0.0
2007,34,T066,8,0,8,0.0
2007,34,T067,16,0,16,0.0
2007,34,T068,9,0,9,0.0
2007,34,T069,40,0,40,0.0
2007,34,T070,3,0,3,0.0
2007,34,T071,16,0,16,0.0
2007,34,T072,2,0,2,0.0
2007,34,T073,25,1,24,40.0
2007,34,T074,16,0,16,0.0
2007,34,T075,2,0,2,0.0
2007,34,T076,4,0,4,0.0
2007,34,T077,3,0,3,0.0
2007,34,T078,3,0,3,0.0
2007,34,T079,20,0,20,0.0
2007,34,T080,37,1,36,27.027027027027028
2007,34,T081,31,0,31,0.0
2007,34,T082,33,2,31,60.60606060606061
2007,34,T083,20,1,19,50.0
2007,34,T084,18,0,18,0.0
2007,34,T085,20,0,20,0.0
2007,34,T086,8,1,7,125.0
2007,34,T087,99,2,97,20.2020202020202
2007,34,T088,13,0,13,0.0
2007,34,T089,7,0,7,0.0
2007,34,T091,6,0,6,0.0
2007,34,T092,4,0,4,0.0
2007,34,T094,16,0,16,0.0
2007,34,T095,6,1,5,166.66666666666666
2007,34,T096,31,0,31,0.0
2007,34,T097,4,0,4,0.0
2007,34,T099,7,0,7,0.0
2007,34,T100,19,0,19,0.0
2007,34,T102,20,0,20,0.0
2007,34,T103,822,1,821,1.2165450121654502
2007,34,T104,10,0,10,0.0
2007,34,T107,6,1,5,166.66666666666666
2007,34,T114,11,0,11,0.0
2007,34,T115,2476,4,2472,1.615508885298869
2007,34,T128,413,1,412,2.4213075060532687
2007,34,T135,160,2,158,12.5
2007,34,T138,564,1,563,1.7730496453900708
2007,34,T141,2,0,2,0.0
2007,34,T143,12,0,12,0.0
2007,34,T144,18,1,17,55.55555555555556
2007,34,T145,3,0,3,0.0
2007,34,T146,7,0,7,0.0
2007,34,T147,5,0,5,0.0
2007,34,T148,1,0,1,0.0
2007,34,T150,1,0,1,0.0
2007,34,T151,10,0,10,0.0
2007,34,T152,8,1,7,125.0
2007,34,T153,24,0,24,0.0
2007,34,T154,12,1,11,83.33333333333333
2007,34,T155,10,1,9,100.0
2007,34,T156,5,0,5,0.0
2007,34,T157,2,0,2,0.0
2007,34,T158,13,0,13,0.0
2007,34,T160,6,1,5,166.66666666666666
2007,34,T161,2,0,2,0.0
2007,34,T162,7,0,7,0.0
2007,34,T200,50,0,50,0.0
2007,34,T203,29,0,29,0.0
2007,34,T206,20,0,20,0.0
2007,34,T209,33,0,33,0.0
2007,34,T212,251,1,250,3.9840637450199203
2007,34,T215,30,0,30,0.0
2007,34,T218,14,0,14,0.0
2007,34,T219,1,0,1,0.0
2007,34,T220,9,0,9,0.0
2007,34,T221,24,0,24,0.0
2007,35,T002,23,2,21,86.95652173913044
2007,35,T003,2,0,2,0.0
2007,35,T004,3,0,3,0.0
2007,35,T005,2,0,2,0.0
2007,35,T006,1,0,1,0.0
2007,35,T007,9,0,9,0.0
2007,35,T008,5,0,5,0.0
2007,35,T009,140,0,140,0.0
2007,35,T011,4,0,4,0.0
2007,35,T012,4,0,4,0.0
2007,35,T013,14,0,14,0.0
2007,35,T015,2,0,2,0.0
2007,35,T016,1,0,1,0.0
2007,35,T017,2,0,2,0.0
2007,35,T018,6,0,6,0.0
2007,35,T019,1,0,1,0.0
2007,35,T025,2,0,2,0.0
2007,35,T027,2,0,2,0.0
2007,35,T028,6,2,4,333.3333333333333
2007,35,T030,95,0,95,0.0
2007,35,T031,8,0,8,0.0
2007,35,T033,20,0,20,0.0
2007,35,T034,1,0,1,0.0
2007,35,T036,1,0,1,0.0
2007,35,T037,4,1,3,250.0
2007,35,T039,3,0,3,0.0
2007,35,T044,2,0,2,0.0
2007,35,T045,6,0,6,0.0
2007,35,T047,3,0,3,0.0
2007,35,T049,1,0,1,0.0
2007,35,T051,1,0,1,0.0
2007,35,T054,13,0,13,0.0
2007,35,T060,2,0,2,0.0
2007,35,T061,19,1,18,52.63157894736842
2007,35,T062,35,0,35,0.0
2007,35,T063,3,1,2,333.3333333333333
2007,35,T065,27,0,27,0.0
2007,35,T066,4,0,4,0.0
2007,35,T067,8,0,8,0.0
2007,35,T069,5,0,5,0.0
2007,35,T070,1,0,1,0.0
2007,35,T071,4,0,4,0.0
2007,35,T072,1,0,1,0.0
2007,35,T073,9,0,9,0.0
2007,35,T074,3,1,2,333.3333333333333
2007,35,T075,1,0,1,0.0
2007,35,T077,2,0,2,0.0
2007,35,T079,8,0,8,0.0
2007,35,T080,2,0,2,0.0
2007,35,T081,2,0,2,0.0
2007,35,T082,2,0,2,0.0
2007,35,T083,1,0,1,0.0
2007,35,T084,2,0,2,0.0
2007,35,T085,6,1,5,166.66666666666666
2007,35,T086,1,0,1,0.0
2007,35,T087,14,1,13,71.42857142857143
2007,35,T088,17,0,17,0.0
2007,35,T089,3,0,3,0.0
2007,35,T090,10,0,10,0.0
2007,35,T091,8,1,7,125.0
2007,35,T094,1,0,1,0.0
2007,35,T096,51,1,50,19.607843137254903
2007,35,T097,2,0,2,0.0
2007,35,T099,1,0,1,0.0
2007,35,T100,25,0,25,0.0
2007,35,T102,3,0,3,0.0
2007,35,T103,51,1,50,19.607843137254903
2007,35,T104,4,0,4,0.0
2007,35,T107,4,0,4,0.0
2007,35,T114,15,0,15,0.0
2007,35,T115,2586,3,2583,1.160092807424594
2007,35,T128,65,0,65,0.0
2007,35,T129,8,0,8,0.0
2007,35,T135,39,1,38,25.641025641025642
2007,35,T138,488,1,487,2.0491803278688523
2007,35,T143,3,0,3,0.0
2007,35,T144,5,0,5,0.0
2007,35,T146,4,0,4,0.0
2007,35,T148,2,0,2,0.0
2007,35,T149,1,0,1,0.0
2007,35,T150,1,0,1,0.0
2007,35,T153,2,0,2,0.0
2007,35,T155,13,0,13,0.0
2007,35,T156,6,0,6,0.0
2007,35,T157,1,0,1,0.0
2007,35,T158,7,0,7,0.0
2007,35,T160,5,0,5,0.0
2007,35,T161,1,0,1,0.0
2007,35,T162,1,0,1,0.0
2007,35,T200,8,0,8,0.0
2007,35,T203,9,0,9,0.0
2007,35,T206,4,0,4,0.0
2007,35,T209,12,0,12,0.0
2007,35,T212,24,1,23,41.666666666666664
2007,35,T215,10,0,10,0.0
2007,35,T218,1,0,1,0.0
2007,35,T219,2,0,2,0.0
2007,35,T220,1,1,0,1000.0
2007,35,T221,3,0,3,0.0
2007,36,T001,1,0,1,0.0
2007,36,T002,8,1,7,125.0
2007,36,T003,2,0,2,0.0
2007,36,T004,6,0,6,0.0
2007,36,T007,10,0,10,0.0
2007,36,T008,4,0,4,0.0
2007,36,T009,5,0,5,0.0
2007,36,T011,21,1,20,47.61904761904762
2007,36,T012,1,0,1,0.0
2007,36,T013,13,0,13,0.0
2007,36,T014,29,0,29,0.0
2007,36,T015,3,0,3,0.0
2007,36,T018,1,0,1,0.0
2007,36,T019,4,0,4,0.0
2007,36,T027,1,0,1,0.0
2007,36,T030,14,0,14,0.0
2007,36,T031,11,0,11,0.0
2007,36,T033,6,0,6,0.0
2007,36,T034,1,0,1,0.0
2007,36,T035,4,0,4,0.0
2007,36,T036,1,0,1,0.0
2007,36,T037,13,0,13,0.0
2007,36,T039,4,0,4,0.0
2007,36,T048,2,0,2,0.0
2007,36,T049,2,0,2,0.0
2007,36,T051,1,0,1,0.0
2007,36,T054,2,0,2,0.0
2007,36,T060,2,0,2,0.0
2007,36,T061,35,0,35,0.0
2007,36,T062,20,0,20,0.0
2007,36,T063,6,0,6,0.0
2007,36,T065,21,0,21,0.0
2007,36,T066,48,0,48,0.0
2007,36,T067,19,1,18,52.63157894736842
2007,36,T069,16,0,16,0.0
2007,36,T071,2,0,2,0.0
2007,36,T072,1,0,1,0.0
2007,36,T073,5,1,4,200.0
2007,36,T074,2,0,2,0.0
2007,36,T078,1,0,1,0.0
2007,36,T079,2,0,2,0.0
2007,36,T080,1,0,1,0.0
2007,36,T081,1,0,1,0.0
2007,36,T082,1,0,1,0.0
2007,36,T084,3,0,3,0.0
2007,36,T085,6,0,6,0.0
2007,36,T087,10,0,10,0.0
2007,36,T088,22,0,22,0.0
2007,36,T089,1,0,1,0.0
2007,36,T090,6,0,6,0.0
2007,36,T091,1,0,1,0.0
2007,36,T094,1,0,1,0.0
2007,36,T095,1,0,1,0.0
2007,36,T096,7,0,7,0.0
2007,36,T097,1,0,1,0.0
2007,36,T100,1,0,1,0.0
2007,36,T102,2,0,2,0.0
2007,36,T103,41,0,41,0.0
2007,36,T104,4,0,4,0.0
2007,36,T107,3,0,3,0.0
2007,36,T114,14,1,13,71.42857142857143
2007,36,T115,200,0,200,0.0
2007,36,T128,34,0,34,0.0
2007,36,T129,1,0,1,0.0
2007,36,T135,152,0,152,0.0
2007,36,T138,125,0,125,0.0
2007,36,T146,2,0,2,0.0
2007,36,T147,1,0,1,0.0
2007,36,T150,2,0,2,0.0
2007,36,T151,3,0,3,0.0
2007,36,T153,10,0,10,0.0
2007,36,T154,3,0,3,0.0
2007,36,T155,54,0,54,0.0
2007,36,T156,7,0,7,0.0
2007,36,T158,4,0,4,0.0
2007,36,T160,3,0,3,0.0
2007,36,T162,7,0,7,0.0
2007,36,T200,12,0,12,0.0
2007,36,T203,20,0,20,0.0
2007,36,T206,7,0,7,0.0
2007,36,T209,32,0,32,0.0
2007,36,T212,11,0,11,0.0
2007,36,T215,21,0,21,0.0
2007,36,T219,1,0,1,0.0
2007,36,T220,2,0,2,0.0
2007,36,T221,2,0,2,0.0
2007,37,T002,41,0,41,0.0
2007,37,T003,4,0,4,0.0
2007,37,T004,9,0,9,0.0
2007,37,T005,2,0,2,0.0
2007,37,T006,2,0,2,0.0
2007,37,T007,18,0,18,0.0
2007,37,T008,8,0,8,0.0
2007,37,T009,27,0,27,0.0
2007,37,T011,2,0,2,0.0
2007,37,T012,2,0,2,0.0
2007,37,T013,5,0,5,0.0
2007,37,T014,6,0,6,0.0
2007,37,T015,3,0,3,0.0
2007,37,T016,14,0,14,0.0
2007,37,T017,3,0,3,0.0
2007,37,T018,7,0,7,0.0
2007,37,T019,3,0,3,0.0
2007,37,T025,1,0,1,0.0
2007,37,T027,8,0,8,0.0
2007,37,T028,22,0,22,0.0
2007,37,T030,10,0,10,0.0
2007,37,T031,12,0,12,0.0
2007,37,T033,9,0,9,0.0
2007,37,T035,7,0,7,0.0
2007,37,T037,7,0,7,0.0
2007,37,T039,3,0,3,0.0
2007,37,T044,20,0,20,0.0
2007,37,T045,13,0,13,0.0
2007,37,T046,3,0,3,0.0
2007,37,T047,2,0,2,0.0
2007,37,T048,4,0,4,0.0
2007,37,T049,1,0,1,0.0
2007,37,T051,2,0,2,0.0
2007,37,T054,3,0,3,0.0
2007,37,T060,4,0,4,0.0
2007,37,T061,1,0,1,0.0
2007,37,T062,34,0,34,0.0
2007,37,T063,7,0,7,0.0
2007,37,T065,42,0,42,0.0
2007,37,T066,30,0,30,0.0
2007,37,T067,9,0,9,0.0
2007,37,T068,1,0,1,0.0
2007,37,T070,4,0,4,0.0
2007,37,T071,3,0,3,0.0
2007,37,T073,2,0,2,0.0
2007,37,T074,2,0,2,0.0
2007,37,T075,3,0,3,0.0
2007,37,T076,1,0,1,0.0
2007,37,T077,1,0,1,0.0
2007,37,T078,1,0,1,0.0
2007,37,T079,9,0,9,0.0
2007,37,T080,5,0,5,0.0
2007,37,T081,4,0,4,0.0
2007,37,T082,1,0,1,0.0
2007,37,T083,1,0,1,0.0
2007,37,T084,2,0,2,0.0
2007,37,T085,3,0,3,0.0
2007,37,T086,4,0,4,0.0
2007,37,T087,2,0,2,0.0
2007,37,T088,1,0,1,0.0
2007,37,T089,1,0,1,0.0
2007,37,T090,6,0,6,0.0
2007,37,T091,3,0,3,0.0
2007,37,T092,3,0,3,0.0
2007,37,T094,3,0,3,0.0
2007,37,T095,1,0,1,0.0
2007,37,T096,45,0,45,0.0
2007,37,T099,4,0,4,0.0
2007,37,T100,8,0,8,0.0
2007,37,T102,1,0,1,0.0
2007,37,T103,8,0,8,0.0
2007,37,T104,6,0,6,0.0
2007,37,T107,2,0,2,0.0
2007,37,T114,7,0,7,0.0
2007,37,T115,1361,1,1360,0.7347538574577517
2007,37,T128,10,0,10,0.0
2007,37,T129,10,0,10,0.0
2007,37,T135,1,0,1,0.0
2007,37,T138,77,0,77,0.0
2007,37,T141,1,0,1,0.0
2007,37,T143,1,0,1,0.0
2007,37,T144,3,0,3,0.0
2007,37,T145,2,0,2,0.0
2007,37,T146,6,0,6,0.0
2007,37,T148,3,0,3,0.0
2007,37,T149,4,0,4,0.0
2007,37,T150,1,0,1,0.0
2007,37,T151,27,0,27,0.0
2007,37,T152,5,0,5,0.0
2007,37,T153,4,0,4,0.0
2007,37,T154,2,0,2,0.0
2007,37,T155,21,0,21,0.0
2007,37,T156,4,0,4,0.0
2007,37,T157,1,0,1,0.0
2007,37,T158,4,0,4,0.0
2007,37,T160,2,0,2,0.0
2007,37,T161,1,0,1,0.0
2007,37,T200,8,0,8,0.0
2007,37,T203,11,0,11,0.0
2007,37,T206,2,0,2,0.0
2007,37,T209,6,0,6,0.0
2007,37,T212,4,0,4,0.0
2007,37,T215,4,0,4,0.0
2007,37,T219,1,0,1,0.0
2007,37,T221,3,0,3,0.0
2007,38,T002,74,0,74,0.0
2007,38,T003,12,0,12,0.0
2007,38,T004,23,0,23,0.0
2007,38,T005,2,0,2,0.0
2007,38,T006,3,0,3,0.0
2007,38,T007,3,0,3,0.0
2007,38,T008,15,0,15,0.0
2007,38,T009,32,0,32,0.0
2007,38,T011,2,0,2,0.0
2007,38,T012,9,0,9,0.0
2007,38,T013,19,0,19,0.0
2007,38,T014,9,0,9,0.0
2007,38,T015,5,0,5,0.0
2007,38,T016,25,0,25,0.0
2007,38,T017,2,0,2,0.0
2007,38,T019,2,0,2,0.0
2007,38,T025,4,0,4,0.0
2007,38,T027,4,0,4,0.0
2007,38,T028,18,0,18,0.0
2007,38,T030,17,0,17,0.0
2007,38,T031,23,0,23,0.0
2007,38,T033,26,0,26,0.0
2007,38,T034,1,0,1,0.0
2007,38,T036,6,0,6,0.0
2007,38,T037,5,0,5,0.0
2007,38,T039,2,0,2,0.0
2007,38,T047,2,0,2,0.0
2007,38,T048,16,0,16,0.0
2007,38,T049,5,0,5,0.0
2007,38,T051,12,0,12,0.0
2007,38,T054,9,0,9,0.0
2007,38,T060,2,0,2,0.0
2007,38,T061,25,0,25,0.0
2007,38,T062,17,0,17,0.0
2007,38,T063,5,0,5,0.0
2007,38,T065,9,0,9,0.0
2007,38,T066,20,0,20,0.0
2007,38,T067,8,0,8,0.0
2007,38,T115,158,0,158,0.0
2007,38,T129,4,0,4,0.0
2007,38,T138,17,0,17,0.0
2007,38,T141,1,0,1,0.0
2007,38,T143,11,0,11,0.0
2007,38,T144,13,0,13,0.0
2007,38,T145,2,0,2,0.0
2007,38,T146,5,0,5,0.0
2007,38,T147,1,0,1,0.0
2007,38,T148,8,0,8,0.0
2007,38,T150,9,0,9,0.0
2007,38,T151,24,0,24,0.0
2007,38,T152,1,0,1,0.0
2007,38,T153,10,0,10,0.0
2007,38,T154,8,0,8,0.0
2007,38,T200,10,0,10,0.0
2007,38,T203,71,0,71,0.0
2007,38,T206,2,0,2,0.0
2007,38,T209,34,0,34,0.0
2007,38,T212,6,0,6,0.0
2007,38,T215,24,0,24,0.0
2007,38,T218,11,0,11,0.0
2007,38,T219,8,0,8,0.0
2007,38,T220,2,0,2,0.0
2007,38,T221,11,0,11,0.0
2007,39,T001,2,0,2,0.0
2007,39,T002,82,0,82,0.0
2007,39,T003,19,0,19,0.0
2007,39,T004,8,0,8,0.0
2007,39,T005,2,0,2,0.0
2007,39,T006,11,0,11,0.0
2007,39,T007,3,0,3,0.0
2007,39,T008,27,0,27,0.0
2007,39,T011,7,0,7,0.0
2007,39,T012,14,0,14,0.0
2007,39,T013,90,0,90,0.0
2007,39,T014,28,0,28,0.0
2007,39,T015,10,0,10,0.0
2007,39,T016,50,0,50,0.0
2007,39,T017,1,0,1,0.0
2007,39,T019,5,0,5,0.0
2007,39,T025,6,0,6,0.0
2007,39,T027,1,0,1,0.0
2007,39,T028,11,0,11,0.0
2007,39,T030,6,0,6,0.0
2007,39,T031,20,0,20,0.0
2007,39,T033,22,0,22,0.0
2007,39,T034,7,0,7,0.0
2007,39,T035,17,0,17,0.0
2007,39,T036,5,0,5,0.0
2007,39,T037,20,0,20,0.0
2007,39,T039,40,0,40,0.0
2007,39,T043,7,0,7,0.0
2007,39,T044,1,0,1,0.0
2007,39,T045,7,0,7,0.0
2007,39,T046,34,0,34,0.0
2007,39,T047,4,0,4,0.0
2007,39,T048,21,0,21,0.0
2007,39,T049,2,0,2,0.0
2007,39,T050,1,0,1,0.0
2007,39,T051,4,0,4,0.0
2007,39,T054,3,0,3,0.0
2007,39,T060,3,0,3,0.0
2007,39,T061,10,0,10,0.0
2007,39,T062,19,1,18,52.63157894736842
2007,39,T063,12,0,12,0.0
2007,39,T065,45,0,45,0.0
2007,39,T066,63,0,63,0.0
2007,39,T067,14,0,14,0.0
2007,39,T068,3,0,3,0.0
2007,39,T069,15,0,15,0.0
2007,39,T070,6,0,6,0.0
2007,39,T071,7,0,7,0.0
2007,39,T073,10,0,10,0.0
2007,39,T074,4,0,4,0.0
2007,39,T075,6,0,6,0.0
2007,39,T077,1,0,1,0.0
2007,39,T079,9,0,9,0.0
2007,39,T080,15,0,15,0.0
2007,39,T081,8,0,8,0.0
2007,39,T082,11,0,11,0.0
2007,39,T084,12,0,12,0.0
2007,39,T085,9,0,9,0.0
2007,39,T086,3,0,3,0.0
2007,39,T087,36,0,36,0.0
2007,39,T088,8,0,8,0.0
2007,39,T089,1,0,1,0.0
2007,39,T090,40,0,40,0.0
2007,39,T091,9,0,9,0.0
2007,39,T092,3,0,3,0.0
2007,39,T094,3,0,3,0.0
2007,39,T095,1,0,1,0.0
2007,39,T096,13,0,13,0.0
2007,39,T097,3,0,3,0.0
